wavelength_nm,intensity
108.291097,0.000000
108.307769,0.005329
108.324441,0.000000
108.341114,0.000000
108.357786,0.002382
108.374458,0.005263
108.391130,0.003191
108.407803,0.004422
108.424475,0.000000
108.441147,0.000000
108.457819,0.006665
108.474491,0.000000
108.491164,0.000000
108.507836,0.005896
108.524508,0.002469
108.541180,0.002024
108.557853,0.009611
108.574525,0.000000
108.591197,0.004119
108.607869,0.000253
108.624542,0.001192
108.641214,0.006785
108.657886,0.002254
108.674558,0.002390
108.691230,0.004761
108.707903,0.000000
108.724575,0.000000
108.741247,0.000000
108.757919,0.000000
108.774592,0.009128
108.791264,0.000000
108.807936,0.000000
108.824608,0.000000
108.841280,0.001365
108.857953,0.003621
108.874625,0.003820
108.891297,0.000000
108.907969,0.000000
108.924642,0.001254
108.941314,0.000000
108.957986,0.007135
108.974658,0.002179
108.991330,0.003262
109.008003,0.002943
109.024675,0.005209
109.041347,0.000804
109.058019,0.000000
109.074692,0.001774
109.091364,0.000000
109.108036,0.000000
109.124708,0.002603
109.141380,0.005497
109.158053,0.000094
109.174725,0.001371
109.191397,0.007556
109.208069,0.001069
109.224742,0.011549
109.241414,0.002510
109.258086,0.000000
109.274758,0.003344
109.291430,0.001692
109.308103,0.005725
109.324775,0.002988
109.341447,0.000000
109.358119,0.000000
109.374792,0.000000
109.391464,0.000000
109.408136,0.000000
109.424808,0.002613
109.441480,0.007413
109.458153,0.001752
109.474825,0.000000
109.491497,0.001974
109.508169,0.005312
109.524842,0.000000
109.541514,0.000000
109.558186,0.000065
109.574858,0.000000
109.591531,0.002878
109.608203,0.000000
109.624875,0.001862
109.641547,0.000000
109.658219,0.000000
109.674892,0.003207
109.691564,0.000000
109.708236,0.007666
109.724908,0.000000
109.741581,0.000997
109.758253,0.004140
109.774925,0.000000
109.791597,0.000000
109.808269,0.000000
109.824942,0.005605
109.841614,0.000000
109.858286,0.011356
109.874958,0.000000
109.891631,0.000819
109.908303,0.006846
109.924975,0.008905
109.941647,0.009151
109.958319,0.005364
109.974992,0.004546
109.991664,0.002630
110.008336,0.003455
110.025008,0.000000
110.041681,0.000000
110.058353,0.000000
110.075025,0.000000
110.091697,0.000000
110.108369,0.003091
110.125042,0.004241
110.141714,0.000392
110.158386,0.006559
110.175058,0.000000
110.191731,0.000000
110.208403,0.000000
110.225075,0.000000
110.241747,0.000000
110.258419,0.000000
110.275092,0.006718
110.291764,0.002800
110.308436,0.000000
110.325108,0.008230
110.341781,0.005420
110.358453,0.002584
110.375125,0.000000
110.391797,0.000000
110.408469,0.000000
110.425142,0.004833
110.441814,0.008366
110.458486,0.006851
110.475158,0.000000
110.491831,0.000000
110.508503,0.000625
110.525175,0.000000
110.541847,0.001435
110.558520,0.000000
110.575192,0.000000
110.591864,0.000000
110.608536,0.002280
110.625208,0.000000
110.641881,0.000000
110.658553,0.000000
110.675225,0.000000
110.691897,0.007867
110.708570,0.007374
110.725242,0.000000
110.741914,0.000000
110.758586,0.002081
110.775258,0.000000
110.791931,0.001340
110.808603,0.003401
110.825275,0.005446
110.841947,0.000000
110.858620,0.000000
110.875292,0.000000
110.891964,0.000000
110.908636,0.000000
110.925308,0.001631
110.941981,0.004055
110.958653,0.000000
110.975325,0.006626
110.991997,0.000000
111.008670,0.000000
111.025342,0.000000
111.042014,0.000000
111.058686,0.003924
111.075358,0.003271
111.092031,0.000000
111.108703,0.000297
111.125375,0.002290
111.142047,0.000000
111.158720,0.000000
111.175392,0.003526
111.192064,0.000000
111.208736,0.001303
111.225408,0.000000
111.242081,0.002071
111.258753,0.000000
111.275425,0.000000
111.292097,0.005170
111.308770,0.000000
111.325442,0.000000
111.342114,0.000890
111.358786,0.005099
111.375458,0.000000
111.392131,0.000274
111.408803,0.001904
111.425475,0.003077
111.442147,0.000783
111.458820,0.000000
111.475492,0.000000
111.492164,0.000382
111.508836,0.000000
111.525509,0.000000
111.542181,0.001938
111.558853,0.004013
111.575525,0.000000
111.592197,0.000000
111.608870,0.002748
111.625542,0.009133
111.642214,0.000092
111.658886,0.000000
111.675559,0.000000
111.692231,0.006103
111.708903,0.000000
111.725575,0.000000
111.742247,0.000000
111.758920,0.000000
111.775592,0.000545
111.792264,0.007212
111.808936,0.001434
111.825609,0.000000
111.842281,0.000000
111.858953,0.000000
111.875625,0.003920
111.892297,0.000000
111.908970,0.000000
111.925642,0.014174
111.942314,0.001326
111.958986,0.000000
111.975659,0.000000
111.992331,0.005098
112.009003,0.000503
112.025675,0.000000
112.042347,0.004081
112.059020,0.000000
112.075692,0.008316
112.092364,0.004794
112.109036,0.000000
112.125709,0.005687
112.142381,0.000301
112.159053,0.003786
112.175725,0.002152
112.192397,0.000000
112.209070,0.000000
112.225742,0.004572
112.242414,0.000000
112.259086,0.000000
112.275759,0.000000
112.292431,0.001880
112.309103,0.009156
112.325775,0.000000
112.342447,0.000108
112.359120,0.006269
112.375792,0.000000
112.392464,0.002008
112.409136,0.000000
112.425809,0.001901
112.442481,0.000000
112.459153,0.004376
112.475825,0.005271
112.492497,0.011495
112.509170,0.002573
112.525842,0.001446
112.542514,0.000863
112.559186,0.000000
112.575859,0.001503
112.592531,0.000000
112.609203,0.000748
112.625875,0.005849
112.642548,0.000000
112.659220,0.005060
112.675892,0.005847
112.692564,0.000000
112.709236,0.000000
112.725909,0.000000
112.742581,0.005757
112.759253,0.000000
112.775925,0.000000
112.792598,0.000000
112.809270,0.003732
112.825942,0.002427
112.842614,0.000000
112.859286,0.000000
112.875959,0.000000
112.892631,0.000000
112.909303,0.007171
112.925975,0.000000
112.942648,0.005403
112.959320,0.006753
112.975992,0.004432
112.992664,0.000000
113.009336,0.001792
113.026009,0.000000
113.042681,0.000000
113.059353,0.001440
113.076025,0.000000
113.092698,0.005272
113.109370,0.000000
113.126042,0.000893
113.142714,0.001258
113.159386,0.000000
113.176059,0.002604
113.192731,0.000000
113.209403,0.003868
113.226075,0.000000
113.242748,0.000561
113.259420,0.008607
113.276092,0.000000
113.292764,0.000000
113.309436,0.002281
113.326109,0.000797
113.342781,0.001556
113.359453,0.002172
113.376125,0.002818
113.392798,0.004926
113.409470,0.001819
113.426142,0.000000
113.442814,0.002986
113.459486,0.008434
113.476159,0.000000
113.492831,0.000000
113.509503,0.004914
113.526175,0.000000
113.542848,0.000000
113.559520,0.003762
113.576192,0.000000
113.592864,0.000000
113.609537,0.001474
113.626209,0.000846
113.642881,0.003149
113.659553,0.000000
113.676225,0.002278
113.692898,0.000000
113.709570,0.003280
113.726242,0.002732
113.742914,0.000000
113.759587,0.004821
113.776259,0.000000
113.792931,0.003587
113.809603,0.001630
113.826275,0.008160
113.842948,0.000000
113.859620,0.000000
113.876292,0.000000
113.892964,0.000000
113.909637,0.003551
113.926309,0.000000
113.942981,0.000000
113.959653,0.000000
113.976325,0.004218
113.992998,0.007594
114.009670,0.000000
114.026342,0.000000
114.043014,0.000311
114.059687,0.005158
114.076359,0.000000
114.093031,0.001058
114.109703,0.004329
114.126375,0.002224
114.143048,0.000842
114.159720,0.004444
114.176392,0.000000
114.193064,0.003009
114.209737,0.000000
114.226409,0.000000
114.243081,0.002269
114.259753,0.006098
114.276425,0.000000
114.293098,0.004230
114.309770,0.007157
114.326442,0.005837
114.343114,0.007280
114.359787,0.003294
114.376459,0.000335
114.393131,0.000000
114.409803,0.000000
114.426475,0.000000
114.443148,0.009637
114.459820,0.000000
114.476492,0.000547
114.493164,0.002448
114.509837,0.000194
114.526509,0.007524
114.543181,0.000000
114.559853,0.000864
114.576526,0.000000
114.593198,0.000000
114.609870,0.000000
114.626542,0.000000
114.643214,0.000000
114.659887,0.000000
114.676559,0.000000
114.693231,0.000000
114.709903,0.000000
114.726576,0.003374
114.743248,0.000366
114.759920,0.000000
114.776592,0.000000
114.793264,0.000000
114.809937,0.001417
114.826609,0.005950
114.843281,0.000000
114.859953,0.000511
114.876626,0.000000
114.893298,0.002980
114.909970,0.000946
114.926642,0.000000
114.943314,0.000000
114.959987,0.000000
114.976659,0.004776
114.993331,0.000095
115.010003,0.008440
115.026676,0.000000
115.043348,0.000000
115.060020,0.000000
115.076692,0.000000
115.093364,0.000000
115.110037,0.001186
115.126709,0.002258
115.143381,0.000000
115.160053,0.003973
115.176726,0.000000
115.193398,0.000652
115.210070,0.007157
115.226742,0.003981
115.243414,0.000000
115.260087,0.000000
115.276759,0.000000
115.293431,0.000000
115.310103,0.000000
115.326776,0.000000
115.343448,0.000000
115.360120,0.000341
115.376792,0.000000
115.393464,0.000000
115.410137,0.000749
115.426809,0.001962
115.443481,0.000000
115.460153,0.006263
115.476826,0.000000
115.493498,0.000084
115.510170,0.003144
115.526842,0.001035
115.543515,0.004231
115.560187,0.001275
115.576859,0.000000
115.593531,0.001605
115.610203,0.000000
115.626876,0.000482
115.643548,0.000000
115.660220,0.000000
115.676892,0.000000
115.693565,0.000000
115.710237,0.000000
115.726909,0.000412
115.743581,0.000710
115.760253,0.000000
115.776926,0.005619
115.793598,0.000000
115.810270,0.004304
115.826942,0.001896
115.843615,0.000000
115.860287,0.007881
115.876959,0.000000
115.893631,0.004080
115.910303,0.004442
115.926976,0.000000
115.943648,0.006181
115.960320,0.000000
115.976992,0.001282
115.993665,0.001156
116.010337,0.000000
116.027009,0.003599
116.043681,0.003522
116.060353,0.000000
116.077026,0.005790
116.093698,0.000000
116.110370,0.004584
116.127042,0.005002
116.143715,0.000000
116.160387,0.000000
116.177059,0.000000
116.193731,0.000000
116.210403,0.000000
116.227076,0.003461
116.243748,0.005817
116.260420,0.006196
116.277092,0.000000
116.293765,0.000000
116.310437,0.000000
116.327109,0.000000
116.343781,0.004283
116.360453,0.007172
116.377126,0.000000
116.393798,0.000000
116.410470,0.000000
116.427142,0.001244
116.443815,0.000000
116.460487,0.001882
116.477159,0.000000
116.493831,0.000000
116.510504,0.002425
116.527176,0.000029
116.543848,0.000000
116.560520,0.000000
116.577192,0.000000
116.593865,0.000000
116.610537,0.000000
116.627209,0.007097
116.643881,0.002490
116.660554,0.000000
116.677226,0.003094
116.693898,0.000000
116.710570,0.005208
116.727242,0.001641
116.743915,0.000000
116.760587,0.001987
116.777259,0.000000
116.793931,0.000000
116.810604,0.000000
116.827276,0.000635
116.843948,0.007691
116.860620,0.009905
116.877292,0.002832
116.893965,0.002223
116.910637,0.000000
116.927309,0.000000
116.943981,0.000000
116.960654,0.000000
116.977326,0.000000
116.993998,0.000000
117.010670,0.000000
117.027342,0.003320
117.044015,0.000000
117.060687,0.001062
117.077359,0.009207
117.094031,0.000000
117.110704,0.000000
117.127376,0.000000
117.144048,0.004887
117.160720,0.008693
117.177392,0.000000
117.194065,0.002205
117.210737,0.000000
117.227409,0.000000
117.244081,0.011738
117.260754,0.000000
117.277426,0.001126
117.294098,0.002076
117.310770,0.004820
117.327442,0.000435
117.344115,0.001367
117.360787,0.000000
117.377459,0.001195
117.394131,0.000000
117.410804,0.002759
117.427476,0.000000
117.444148,0.001674
117.460820,0.000000
117.477492,0.004999
117.494165,0.000000
117.510837,0.000000
117.527509,0.005602
117.544181,0.000000
117.560854,0.000000
117.577526,0.000000
117.594198,0.006101
117.610870,0.000000
117.627543,0.013929
117.644215,0.004688
117.660887,0.000991
117.677559,0.000000
117.694231,0.001268
117.710904,0.002313
117.727576,0.002864
117.744248,0.002466
117.760920,0.000398
117.777593,0.000000
117.794265,0.000000
117.810937,0.000000
117.827609,0.005033
117.844281,0.002635
117.860954,0.000000
117.877626,0.002912
117.894298,0.000864
117.910970,0.000000
117.927643,0.000000
117.944315,0.004990
117.960987,0.004206
117.977659,0.000000
117.994331,0.001807
118.011004,0.000000
118.027676,0.000000
118.044348,0.000000
118.061020,0.003828
118.077693,0.004231
118.094365,0.002278
118.111037,0.003219
118.127709,0.002291
118.144381,0.000000
118.161054,0.001917
118.177726,0.003553
118.194398,0.003348
118.211070,0.005278
118.227743,0.003144
118.244415,0.001560
118.261087,0.004750
118.277759,0.000000
118.294431,0.000000
118.311104,0.000000
118.327776,0.000000
118.344448,0.000000
118.361120,0.000000
118.377793,0.000000
118.394465,0.000000
118.411137,0.000000
118.427809,0.000947
118.444481,0.000005
118.461154,0.000000
118.477826,0.002926
118.494498,0.004162
118.511170,0.000000
118.527843,0.000000
118.544515,0.000000
118.561187,0.000000
118.577859,0.003682
118.594532,0.000000
118.611204,0.000000
118.627876,0.000000
118.644548,0.002821
118.661220,0.000000
118.677893,0.000266
118.694565,0.001231
118.711237,0.006040
118.727909,0.000000
118.744582,0.000000
118.761254,0.000816
118.777926,0.007993
118.794598,0.005500
118.811270,0.000931
118.827943,0.000000
118.844615,0.003583
118.861287,0.000000
118.877959,0.002115
118.894632,0.002244
118.911304,0.004706
118.927976,0.012250
118.944648,0.001742
118.961320,0.000000
118.977993,0.000000
118.994665,0.000000
119.011337,0.000000
119.028009,0.000000
119.044682,0.000000
119.061354,0.000676
119.078026,0.000000
119.094698,0.004976
119.111370,0.000001
119.128043,0.000000
119.144715,0.000000
119.161387,0.000689
119.178059,0.003663
119.194732,0.000000
119.211404,0.000000
119.228076,0.000000
119.244748,0.000000
119.261420,0.000000
119.278093,0.000000
119.294765,0.003881
119.311437,0.001166
119.328109,0.000859
119.344782,0.003777
119.361454,0.000000
119.378126,0.001733
119.394798,0.000000
119.411470,0.001178
119.428143,0.000000
119.444815,0.000000
119.461487,0.000000
119.478159,0.006316
119.494832,0.004112
119.511504,0.004285
119.528176,0.005487
119.544848,0.000394
119.561521,0.000876
119.578193,0.000000
119.594865,0.000000
119.611537,0.002733
119.628209,0.005344
119.644882,0.000000
119.661554,0.000000
119.678226,0.000002
119.694898,0.002669
119.711571,0.000000
119.728243,0.000000
119.744915,0.000000
119.761587,0.000000
119.778259,0.000000
119.794932,0.000000
119.811604,0.000000
119.828276,0.006448
119.844948,0.001450
119.861621,0.001334
119.878293,0.002762
119.894965,0.000000
119.911637,0.004613
119.928309,0.000000
119.944982,0.002976
119.961654,0.000000
119.978326,0.000000
119.994998,0.003631
120.011671,0.001671
120.028343,0.000000
120.045015,0.000000
120.061687,0.004996
120.078359,0.000000
120.095032,0.007292
120.111704,0.000000
120.128376,0.002834
120.145048,0.000000
120.161721,0.002678
120.178393,0.000000
120.195065,0.000000
120.211737,0.000182
120.228409,0.000000
120.245082,0.003289
120.261754,0.000000
120.278426,0.000000
120.295098,0.000000
120.311771,0.000000
120.328443,0.000000
120.345115,0.010710
120.361787,0.003483
120.378459,0.000000
120.395132,0.000000
120.411804,0.000100
120.428476,0.002429
120.445148,0.000000
120.461821,0.004947
120.478493,0.003176
120.495165,0.003188
120.511837,0.001946
120.528510,0.000087
120.545182,0.002987
120.561854,0.002627
120.578526,0.000000
120.595198,0.000000
120.611871,0.000452
120.628543,0.006876
120.645215,0.000000
120.661887,0.000000
120.678560,0.000731
120.695232,0.000226
120.711904,0.000769
120.728576,0.001083
120.745248,0.000000
120.761921,0.006614
120.778593,0.000000
120.795265,0.000000
120.811937,0.000000
120.828610,0.000000
120.845282,0.000000
120.861954,0.007375
120.878626,0.000093
120.895298,0.001024
120.911971,0.000000
120.928643,0.000000
120.945315,0.000000
120.961987,0.000000
120.978660,0.005699
120.995332,0.002494
121.012004,0.000000
121.028676,0.001150
121.045348,0.002309
121.062021,0.005226
121.078693,0.007291
121.095365,0.000000
121.112037,0.000000
121.128710,0.000000
121.145382,0.000753
121.162054,0.004813
121.178726,0.008511
121.195398,0.005771
121.212071,0.007465
121.228743,0.013376
121.245415,0.014146
121.262087,0.033942
121.278760,0.026365
121.295432,0.045548
121.312104,0.067686
121.328776,0.075766
121.345448,0.095207
121.362121,0.118161
121.378793,0.145954
121.395465,0.182894
121.412137,0.199561
121.428810,0.250558
121.445482,0.272627
121.462154,0.312622
121.478826,0.345119
121.495498,0.379857
121.512171,0.396038
121.528843,0.425532
121.545515,0.446289
121.562187,0.437857
121.578860,0.443804
121.595532,0.431574
121.612204,0.420877
121.628876,0.397239
121.645549,0.367220
121.662221,0.341139
121.678893,0.313229
121.695565,0.269312
121.712237,0.238262
121.728910,0.195319
121.745582,0.164806
121.762254,0.141823
121.778926,0.120115
121.795599,0.092252
121.812271,0.069801
121.828943,0.054942
121.845615,0.036136
121.862287,0.033774
121.878960,0.026711
121.895632,0.014421
121.912304,0.009552
121.928976,0.009286
121.945649,0.003610
121.962321,0.003441
121.978993,0.011791
121.995665,0.000510
122.012337,0.000000
122.029010,0.000000
122.045682,0.003702
122.062354,0.000000
122.079026,0.000000
122.095699,0.005950
122.112371,0.006351
122.129043,0.000000
122.145715,0.000000
122.162387,0.004481
122.179060,0.000000
122.195732,0.003512
122.212404,0.000000
122.229076,0.003963
122.245749,0.000000
122.262421,0.003244
122.279093,0.000063
122.295765,0.000000
122.312437,0.000000
122.329110,0.003047
122.345782,0.000470
122.362454,0.002594
122.379126,0.008774
122.395799,0.000000
122.412471,0.007179
122.429143,0.000463
122.445815,0.000000
122.462487,0.000000
122.479160,0.000000
122.495832,0.004091
122.512504,0.000000
122.529176,0.006708
122.545849,0.000000
122.562521,0.000000
122.579193,0.000000
122.595865,0.001614
122.612538,0.003937
122.629210,0.000000
122.645882,0.000000
122.662554,0.000883
122.679226,0.001939
122.695899,0.001795
122.712571,0.005486
122.729243,0.000000
122.745915,0.003020
122.762588,0.005294
122.779260,0.000000
122.795932,0.001419
122.812604,0.000000
122.829276,0.000000
122.845949,0.001543
122.862621,0.000000
122.879293,0.000000
122.895965,0.000152
122.912638,0.000000
122.929310,0.000000
122.945982,0.003016
122.962654,0.000000
122.979326,0.002958
122.995999,0.002053
123.012671,0.000000
123.029343,0.000000
123.046015,0.005301
123.062688,0.000000
123.079360,0.000000
123.096032,0.002051
123.112704,0.003478
123.129376,0.000000
123.146049,0.000000
123.162721,0.006314
123.179393,0.007719
123.196065,0.004345
123.212738,0.000379
123.229410,0.000000
123.246082,0.000000
123.262754,0.002319
123.279426,0.001857
123.296099,0.006222
123.312771,0.002887
123.329443,0.000000
123.346115,0.004670
123.362788,0.000000
123.379460,0.000000
123.396132,0.001111
123.412804,0.008859
123.429476,0.013805
123.446149,0.002693
123.462821,0.000000
123.479493,0.002373
123.496165,0.003940
123.512838,0.000000
123.529510,0.007969
123.546182,0.001021
123.562854,0.002210
123.579527,0.002956
123.596199,0.001871
123.612871,0.003724
123.629543,0.000000
123.646215,0.000000
123.662888,0.000000
123.679560,0.001951
123.696232,0.003458
123.712904,0.002032
123.729577,0.007433
123.746249,0.000000
123.762921,0.002969
123.779593,0.000000
123.796265,0.000000
123.812938,0.003088
123.829610,0.003769
123.846282,0.000000
123.862954,0.000000
123.879627,0.000000
123.896299,0.000000
123.912971,0.003952
123.929643,0.002553
123.946315,0.002222
123.962988,0.000221
123.979660,0.000031
123.996332,0.000000
124.013004,0.003102
124.029677,0.001869
124.046349,0.002184
124.063021,0.000000
124.079693,0.000000
124.096365,0.004870
124.113038,0.000000
124.129710,0.000000
124.146382,0.003078
124.163054,0.000000
124.179727,0.004705
124.196399,0.002739
124.213071,0.003034
124.229743,0.000000
124.246415,0.005380
124.263088,0.001160
124.279760,0.000000
124.296432,0.000637
124.313104,0.000000
124.329777,0.001814
124.346449,0.000000
124.363121,0.000000
124.379793,0.000000
124.396465,0.004939
124.413138,0.000000
124.429810,0.006808
124.446482,0.000000
124.463154,0.000000
124.479827,0.000000
124.496499,0.005486
124.513171,0.000000
124.529843,0.000000
124.546516,0.000710
124.563188,0.002227
124.579860,0.004960
124.596532,0.006430
124.613204,0.000000
124.629877,0.000000
124.646549,0.000000
124.663221,0.001155
124.679893,0.000000
124.696566,0.000000
124.713238,0.001526
124.729910,0.000000
124.746582,0.000146
124.763254,0.000000
124.779927,0.000000
124.796599,0.000000
124.813271,0.003952
124.829943,0.004596
124.846616,0.000000
124.863288,0.000000
124.879960,0.000000
124.896632,0.000000
124.913304,0.000000
124.929977,0.000000
124.946649,0.000000
124.963321,0.000000
124.979993,0.000920
124.996666,0.000308
125.013338,0.000000
125.030010,0.000785
125.046682,0.000000
125.063354,0.000000
125.080027,0.007429
125.096699,0.005950
125.113371,0.000000
125.130043,0.003683
125.146716,0.003602
125.163388,0.000000
125.180060,0.003635
125.196732,0.006827
125.213404,0.000000
125.230077,0.000000
125.246749,0.004517
125.263421,0.001205
125.280093,0.002448
125.296766,0.001512
125.313438,0.001734
125.330110,0.000000
125.346782,0.004649
125.363454,0.005192
125.380127,0.000000
125.396799,0.000000
125.413471,0.000000
125.430143,0.002283
125.446816,0.002539
125.463488,0.000000
125.480160,0.004991
125.496832,0.000000
125.513505,0.002506
125.530177,0.000000
125.546849,0.000000
125.563521,0.000000
125.580193,0.001000
125.596866,0.000000
125.613538,0.000000
125.630210,0.003667
125.646882,0.000000
125.663555,0.000000
125.680227,0.007767
125.696899,0.006132
125.713571,0.000000
125.730243,0.003062
125.746916,0.000000
125.763588,0.001170
125.780260,0.001306
125.796932,0.000000
125.813605,0.000000
125.830277,0.000000
125.846949,0.000000
125.863621,0.000000
125.880293,0.000000
125.896966,0.000000
125.913638,0.003028
125.930310,0.006602
125.946982,0.000000
125.963655,0.001063
125.980327,0.002218
125.996999,0.002095
126.013671,0.000337
126.030343,0.003297
126.047016,0.002141
126.063688,0.000000
126.080360,0.003858
126.097032,0.003939
126.113705,0.000000
126.130377,0.000168
126.147049,0.003033
126.163721,0.000000
126.180393,0.004763
126.197066,0.010493
126.213738,0.000000
126.230410,0.000000
126.247082,0.001349
126.263755,0.003203
126.280427,0.000000
126.297099,0.006451
126.313771,0.000000
126.330443,0.003076
126.347116,0.000000
126.363788,0.007632
126.380460,0.008845
126.397132,0.000000
126.413805,0.000000
126.430477,0.003816
126.447149,0.000000
126.463821,0.000000
126.480493,0.000113
126.497166,0.000000
126.513838,0.000000
126.530510,0.000000
126.547182,0.000000
126.563855,0.006408
126.580527,0.000000
126.597199,0.003610
126.613871,0.000000
126.630544,0.000000
126.647216,0.003509
126.663888,0.001510
126.680560,0.002533
126.697232,0.004298
126.713905,0.000000
126.730577,0.000000
126.747249,0.000000
126.763921,0.000000
126.780594,0.013091
126.797266,0.005525
126.813938,0.000000
126.830610,0.000000
126.847282,0.002139
126.863955,0.002429
126.880627,0.002437
126.897299,0.000000
126.913971,0.000000
126.930644,0.001455
126.947316,0.000381
126.963988,0.000000
126.980660,0.000000
126.997332,0.000000
127.014005,0.000778
127.030677,0.013252
127.047349,0.001631
127.064021,0.000000
127.080694,0.004092
127.097366,0.002143
127.114038,0.001865
127.130710,0.002694
127.147382,0.009129
127.164055,0.000000
127.180727,0.002102
127.197399,0.000000
127.214071,0.002466
127.230744,0.000000
127.247416,0.000000
127.264088,0.000000
127.280760,0.004332
127.297432,0.004077
127.314105,0.000000
127.330777,0.000244
127.347449,0.000000
127.364121,0.000000
127.380794,0.000000
127.397466,0.000000
127.414138,0.010772
127.430810,0.001922
127.447482,0.000000
127.464155,0.000000
127.480827,0.004534
127.497499,0.009271
127.514171,0.000000
127.530844,0.000000
127.547516,0.008305
127.564188,0.001730
127.580860,0.000000
127.597533,0.002373
127.614205,0.000000
127.630877,0.000015
127.647549,0.001455
127.664221,0.004103
127.680894,0.000000
127.697566,0.000380
127.714238,0.000000
127.730910,0.001134
127.747583,0.000000
127.764255,0.000000
127.780927,0.000000
127.797599,0.002890
127.814271,0.003811
127.830944,0.000000
127.847616,0.000170
127.864288,0.000000
127.880960,0.000000
127.897633,0.000000
127.914305,0.011634
127.930977,0.000000
127.947649,0.006500
127.964321,0.004425
127.980994,0.001246
127.997666,0.007807
128.014338,0.001652
128.031010,0.001728
128.047683,0.000000
128.064355,0.005432
128.081027,0.004867
128.097699,0.000000
128.114371,0.000000
128.131044,0.000000
128.147716,0.000000
128.164388,0.000000
128.181060,0.005493
128.197733,0.000000
128.214405,0.000000
128.231077,0.000258
128.247749,0.003766
128.264421,0.000000
128.281094,0.000000
128.297766,0.000938
128.314438,0.005327
128.331110,0.000000
128.347783,0.000000
128.364455,0.002751
128.381127,0.000000
128.397799,0.000000
128.414471,0.000000
128.431144,0.000000
128.447816,0.000000
128.464488,0.000000
128.481160,0.003982
128.497833,0.005659
128.514505,0.002892
128.531177,0.000000
128.547849,0.000000
128.564522,0.000000
128.581194,0.002658
128.597866,0.002967
128.614538,0.000000
128.631210,0.000364
128.647883,0.002030
128.664555,0.006463
128.681227,0.003127
128.697899,0.003503
128.714572,0.000372
128.731244,0.006261
128.747916,0.001819
128.764588,0.000000
128.781260,0.006230
128.797933,0.003098
128.814605,0.000000
128.831277,0.000000
128.847949,0.001317
128.864622,0.002056
128.881294,0.000876
128.897966,0.001382
128.914638,0.007546
128.931310,0.004757
128.947983,0.000846
128.964655,0.004179
128.981327,0.000000
128.997999,0.001766
129.014672,0.008032
129.031344,0.000000
129.048016,0.000000
129.064688,0.000000
129.081360,0.000000
129.098033,0.000000
129.114705,0.000000
129.131377,0.000000
129.148049,0.000069
129.164722,0.004005
129.181394,0.000000
129.198066,0.006744
129.214738,0.002267
129.231410,0.004575
129.248083,0.000000
129.264755,0.003793
129.281427,0.000000
129.298099,0.003952
129.314772,0.000763
129.331444,0.002456
129.348116,0.000000
129.364788,0.000000
129.381460,0.002651
129.398133,0.000000
129.414805,0.002056
129.431477,0.000000
129.448149,0.003765
129.464822,0.000000
129.481494,0.002452
129.498166,0.002777
129.514838,0.000000
129.531511,0.002584
129.548183,0.001156
129.564855,0.000000
129.581527,0.000000
129.598199,0.000000
129.614872,0.001552
129.631544,0.000000
129.648216,0.000423
129.664888,0.000000
129.681561,0.003015
129.698233,0.000000
129.714905,0.000000
129.731577,0.003249
129.748249,0.001487
129.764922,0.001403
129.781594,0.002083
129.798266,0.000000
129.814938,0.003359
129.831611,0.002719
129.848283,0.000000
129.864955,0.000000
129.881627,0.000000
129.898299,0.000000
129.914972,0.001482
129.931644,0.006354
129.948316,0.004802
129.964988,0.000000
129.981661,0.002761
129.998333,0.005899
130.015005,0.001717
130.031677,0.004843
130.048349,0.008933
130.065022,0.004544
130.081694,0.001107
130.098366,0.004639
130.115038,0.000643
130.131711,0.000106
130.148383,0.000000
130.165055,0.006940
130.181727,0.000000
130.198399,0.006802
130.215072,0.002219
130.231744,0.000000
130.248416,0.001632
130.265088,0.000000
130.281761,0.002777
130.298433,0.003930
130.315105,0.000000
130.331777,0.000548
130.348449,0.008675
130.365122,0.000000
130.381794,0.000000
130.398466,0.006577
130.415138,0.008712
130.431811,0.000016
130.448483,0.004490
130.465155,0.005955
130.481827,0.000000
130.498499,0.000000
130.515172,0.005464
130.531844,0.007480
130.548516,0.002499
130.565188,0.000000
130.581861,0.008821
130.598533,0.000000
130.615205,0.000000
130.631877,0.001520
130.648550,0.006899
130.665222,0.003791
130.681894,0.001842
130.698566,0.002057
130.715238,0.000193
130.731911,0.002478
130.748583,0.000000
130.765255,0.000000
130.781927,0.001071
130.798600,0.000000
130.815272,0.001715
130.831944,0.000000
130.848616,0.007793
130.865288,0.006983
130.881961,0.000000
130.898633,0.000000
130.915305,0.000000
130.931977,0.000000
130.948650,0.000866
130.965322,0.000000
130.981994,0.000000
130.998666,0.002764
131.015338,0.002795
131.032011,0.000000
131.048683,0.003975
131.065355,0.000000
131.082027,0.001124
131.098700,0.003642
131.115372,0.000000
131.132044,0.002019
131.148716,0.000000
131.165388,0.000000
131.182061,0.000000
131.198733,0.000000
131.215405,0.000000
131.232077,0.000000
131.248750,0.000000
131.265422,0.000000
131.282094,0.000000
131.298766,0.000000
131.315438,0.000000
131.332111,0.002128
131.348783,0.003882
131.365455,0.000000
131.382127,0.000000
131.398800,0.000000
131.415472,0.000000
131.432144,0.000000
131.448816,0.000000
131.465488,0.000000
131.482161,0.000000
131.498833,0.000805
131.515505,0.002641
131.532177,0.000000
131.548850,0.000000
131.565522,0.000000
131.582194,0.000000
